sentence_1,sentence_2,similarity,split
Des études de plus haute qualité ayant une plus grande puissance statistique et utilisant des mesures appropriées des critères de jugement sont nécessaires.,Nous concluons qu'il est nécessaire de réaliser davantage d'essais cliniques pour étudier les avantages et les inconvénients des programmes éducatifs relatifs à la santé bucco-dentaire dans les établissements pour personnes âgées.,2.3,train
Des médicaments cholinergiques ont été utilisés pour traiter la dyskinésie tardive.,"Les médicaments cholinergiques, tels que le déanol, la lécithine et le méclofénoxate, sont utilisés dans le traitement de la dyskinésie tardive.",3.8,test
"Des preuves archéo-chimiques d'usage préhistorique de miel et d'utilisation de cire d'abeilles sauvages ont été récemment recherchés dans environ 6400 pots en argile trouvés au Proche-Orient, en Europe et en Afrique du Nord.","Le travail de l'apiculteur consiste à fournir aux colonies d'abeilles un logement adapté (la ruche), dans lequel elles peuvent construire des rayons de cire ; et à récolter une partie du miel qu'elle produisent.",0.0,train
Des réactions anaphylactoïdes sont connues avec les hydroxyéthylamidons en général.,Des réactions anaphylactoïdes (allergiques) sont connues avec les hydroxyéthylamidons en général.,4.8,test
"Des services d'ARPD disposant de ressources adéquates et de la contribution d'une équipe multidisciplinaire coordonnée, fournis à un certain groupe de patients victimes d'AVC peuvent réduire la dépendance à long terme et l'admission dans des établissements de soins, en plus de réduire la durée de séjour à l'hôpital.",Des services d'ARPD disposant de ressources adéquates et de la contribution d'une équipe multidisciplinaire coordonnée peuvent réduire l'invalidité et la durée du séjour à l'hôpital au moins pour un certain groupe de personnes victimes d'AVC.,4.4,test
"Douze essais portant sur 3285 femmes en bonne santé à faible risque de saignements excessifs subissant une césarienne élective (neuf essais, 2453 participants) ou accouchant de manière spontanée (trois essais, 832 participants) ont répondu aux critères d'inclusion et ont fourni des données pour l'analyse.",Douze essais (3285 participants) ont été inclus dans la revue.,1.4,train
Elle est la conséquence d'une expérience traumatisante vécue durant l'enfance.,Sa cause est souvent due à un événement considéré comme traumatisant et qui engendre une phobie.,3.2,train
"Elle était peut-être utilisée pour rendre les pots étanches, ou - ce qui est probablement le cas à Çayönü Tepesi, puisque les traces sont mélangées à de la graisse animale - pourrait être des résidus de nid d'abeilles entretenus pour produire du miel afin de sucrer les aliments.","Lorsque les alvéoles sont pleines de miel, les abeilles les ont fermées par une petite couche de cire, une opercule.",0.0,test
Elle fait partie de l'aire urbaine de Clermont-Ferrand.,"Cébazat est une ville de France, située dans le département du Puy-de-Dôme et la région Auvergne-Rhône-Alpes, et dans l'agglomération de Clermont-Ferrand.",2.4,test
Elles n'ont pu l'être qu'avec la mise au point de techniques de récolte.,"Le travail de l'apiculteur consiste à fournir aux colonies d'abeilles un logement adapté (la ruche), dans lequel elles peuvent construire des rayons de cire ; et à récolter une partie du miel qu'elle produisent.",0.0,train
Elles n'ont pu l'être qu'avec la mise au point de techniques de récolte.,"Mais étant piqué de temps en temps, son corps s'est en général accoutumé : une piqûre est alors toujours douloureuse, mais il n'enflera pas et la douleur pourra passer en quelques minutes.",0.0,train
"Elles sont limitées aux infections sévères, dues à des germes définis comme sensibles dans leurs manifestations.",Ce médicament est indiqué dans le traitement curatif de certaines infections bactériennes sévères dues à des germes sensibles à cet antibiotique.,2.0,test
"En 1772, Jonas de Gélieu décrit la première ruche à hausse fonctionnelle dans sa Nouvelle méthode pour former les essaims artificiels.","Les ruches modernes contiennent des cadres faits pour contenir chacun un rayon de cire, ce qui permet de les retirer facilement pour les observer, les échanger ou en extraire le miel.",0.0,train
"En 1772, Jonas de Gélieu décrit la première ruche à hausse fonctionnelle dans sa Nouvelle méthode pour former les essaims artificiels.","Quant au mot ruche, il désigne soit seulement le logement des abeilles, soit ce logement et la colonie qui l'occupe.",0.2,train
"En 1999, les membres du Groupe Apache ont créé la fondation pour permettre de soutenir le serveur Apache.",Elle a été créée en juin 1999 dans le Delaware aux États-Unis.,1.4,test
"En cas d'insuffisance hépatocellulaire grave, il peut être nécessaire de diminuer les doses d'Articaïne, en raison du métabolisme principalement hépatique des anesthésiques locaux à fonction amide.","En cas d'insuffisance hépatique grave, il peut être nécessaire de diminuer les doses d'Articaïne, en raison du métabolisme principalement hépatique des anesthésiques locaux à fonction amide.",4.4,test
"En cas de traitement concomitant par un autre collyre, attendre 15 minutes entre chaque instillation.","En cas de traitement concomitant par un autre collyre, attendez 15 minutes entre chaque instillation.",4.9,test
"En dehors de l'apiculture, on utilisait autrefois la cire d'abeilles pour fabriquer des chandelles ; cette utilisation est aujourd'hui marginale.",Capturer des essaims sortis de ses ruches ou de colonies voisines pour les mettre dans une ruche vide.,0.0,test
"En dehors de l'apiculture, on utilisait autrefois la cire d'abeilles pour fabriquer des chandelles ; cette utilisation est aujourd'hui marginale.","La cire utilisée pour cela a été récupérée dans des ruches, donc produite à l'origine par des abeilles.",0.4,test
"En effet, il faut laisser le couvain au chaud car il a besoin d'une température interne de 35°C pour bien se développer et des ouvertures intempestives par temps froid donnent des abeilles plus faibles.","En climat froid, pour que les abeilles n'aient pas trop froid, il peut réduire l'ouverture de la ruche, isoler son toit ou même installer pour deux ou trois mois les ruches dans une cave spéciale dont la température est régulière et où il ne gèle pas.",1.9,train
"En Europe, l'exploitation intensive du miel date de la fin du XVIIIe siècle avec l'invention de la hausse qui permet de rendre la récolte de miel plus productive, et c'est à partir de ce moment que l'on peut commencer à parler d'élevage.","Cela peut être son métier, une activité supplémentaire ou plutôt un loisir.",0.0,test
"En l'absence d'études de compatibilité, ce médicament ne doit pas être mélangé avec d'autres médicaments.","En l'absence d'études de compatibilité, restorvol 6 % ne doit pas être mélangé avec d'autres produits médicamenteux.",3.8,train
"En l'absence de l'homme, une grande partie de la colonie quitte l'emplacement initial, par essaimage.",Un temps orageux et des floraisons rares (en fin d'été et en cas de sécheresse par exemple) augmentent aussi leur agressivité.,0.0,train
"En outre, le bonobo est plus petit que son homologue le chimpanzé, d'où son nom de chimpanzé nain.","Plus petit que son cousin, le chimpanzé, il s'en distingue notamment par ses lèvres roses.",2.2,train
"En passant de Georges Vézina, George Hainsworth, Bill Durnan, Jacques Plante, Ken Dryden à Patrick Roy les gardiens de but du Club de hockey Canadien ont marqué l'histoire de ce sport.","Les plus connus sont Georges Vézina, Jacques Plantes, Maurice Richard, Henri Richard, Larry Robinson, Guy Lafleur, Bob Gainey, Ken Dryden, Guy Carbonneau, Patrick Roy, Saku Koivu, Chris Chelios, Chris Nilan, Alex Kovalev.",1.8,train
"En première instance, le comportement des abeilles va toujours dans le sens de la sauvegarde de la colonie.","C'est une feuille de cire dite gauffrée, puisqu'elle a été moulée avec le même dessin que celui du fond des rayons que les abeilles construisent d'elles-mêmes.",0.0,train
"En raison des preuves insuffisantes, nous ne pouvons pas à l'heure actuelle tirer de conclusions définitives concernant les effets indésirables.","En raison du nombre limité de preuves et de leur très faible qualité, nous n'avons pas pu déterminer avec confiance les effets du début plus tardif des cours.",2.6,train
"En ville, les abeilles se portent aussi bien qu'ailleurs, voire bien mieux parfois.","Il veille également à la quantité de nourriture disponible à chaque ruche (quantité de miel dans les rayons), surtout l'hiver.",0.2,test
"Enfin, avoir une ruche en ville permet de récolter une ou plusieurs fois par an le miel produit par les abeilles, mais cela rend également accessible les autres produits de la ruche, tous bénéfiques pour notre santé.","Le travail de l'apiculteur consiste à fournir aux colonies d'abeilles un logement adapté (la ruche), dans lequel elles peuvent construire des rayons de cire ; et à récolter une partie du miel qu'elle produisent.",0.2,train
"Enfin, lorsque le traitement ayurvédique, dans ce cas un mélange complexe de nombreuses plantes, était comparé à la chlorpromazine chez les patients atteints de schizophrénie aiguë, il était équivalent (~10 % d'attrition, N = 36, RR de 0,67, IC entre 0,13 et 3,53), mais les données asymétriques semblent favoriser le groupe de la chlorpromazine.","Lorsque ces deux plantes étaient comparées aux groupes recevant l'antipsychotique chlorpromazine, aucune différence n'était observée concernant l'acceptabilité du traitement, mais dans l'un des deux essais, une amélioration de l'état mental était rapportée chez les patients sous chlorpromazine.",1.8,test
Évaluer l'effet de l'administration de TRH prénatale en plus des corticostéroïdes chez les femmes présentant un risque de naissance prématurée pour la prévention de la maladie respiratoire néonatale.,Thyrolibérine associée à des corticostéroïdes pour les femmes présentant un risque de naissance prématurée afin de prévenir une maladie respiratoire néonatale.,3.6,test
Évaluer l'effet de la dérivation habituelle versus sélective ou l'absence de dérivation pendant l'endartériectomie carotidienne et évaluer la meilleure méthode pour sélectionner les patients susceptibles de bénéficier de cette pratique.,Nous avons voulu comparer l'effet de la dérivation habituelle versus sélective ou l'absence de dérivation pendant l'endartériectomie carotidienne et évaluer l'effet de différentes méthodes pour la sélection des patients pour la dérivation.,4.1,test
