sentence_1,sentence_2,similarity,split
කලු කමිසයකින් සහ රතු කමිසයකින් සැරසුණු මිනිසෙක් තම බයිසිකලයෙන් වික්‍රමයන් පෙන්වයි,ක්‍රීඩිකාවගේ ඉනෙහි කොළ පති කුඩා බැගයක්  ඇත  ,0.0,test
කලු කමිසයකින් සහ රතු කමිසයකින් සැරසුණු මිනිසෙක් තම බයිසිකලයෙන් වික්‍රමයන් පෙන්වයි,ප පැදි කරුවෙක් තණකොළ වැවුණු බැම්මක් උඩින් පනියි ,1.65,train
ක්‍රීඩිකාවගේ ඉනෙහි කොළ පති කුඩා බැගයක්  ඇත  ,ප පැදි කරුවෙක් තණකොළ වැවුණු බැම්මක් උඩින් පනියි ,0.0,test
මිනිසෙක් පාපැදියක් යොදා ගෙන ක්‍රීඩා කරයි,මිනිසෙකු බයිසිකලයකින් කරනම් ගසයි ,4.0,train
මිනිසෙක් පාපැදියක් යොදා ගෙන ක්‍රීඩා කරයි,කලු ඇඳුමකින් සැරසුණු මිනිසෙක් තම බයිසිකලයෙන් වික්‍රමයන් පෙන්වයි,3.35,train
මිනිසෙක් පාපැදියක් යොදා ගෙන ක්‍රීඩා කරයි,  පා පැදියේ හදලය එක් අතකින් අල්ලාගෙන සිටියි ,2.0,test
මිනිසෙක් පාපැදියක් යොදා ගෙන ක්‍රීඩා කරයි,පා පැදි කරුවෙක් තනි රෝදයෙන් සිට ගෙන සිටියි ,3.65,train
මිනිසෙකු බයිසිකලයකින් කරනම් ගසයි ,කලු ඇඳුමකින් සැරසුණු මිනිසෙක් තම බයිසිකලයෙන් වික්‍රමයන් පෙන්වයි,3.65,test
මිනිසෙකු බයිසිකලයකින් කරනම් ගසයි ,  පා පැදියේ හදලය එක් අතකින් අල්ලාගෙන සිටියි ,2.0,train
මිනිසෙකු බයිසිකලයකින් කරනම් ගසයි ,පා පැදි කරුවෙක් තනි රෝදයෙන් සිට ගෙන සිටියි ,3.0,test
කලු ඇඳුමකින් සැරසුණු මිනිසෙක් තම බයිසිකලයෙන් වික්‍රමයන් පෙන්වයි,  පා පැදියේ හදලය එක් අතකින් අල්ලාගෙන සිටියි ,2.0,train
කලු ඇඳුමකින් සැරසුණු මිනිසෙක් තම බයිසිකලයෙන් වික්‍රමයන් පෙන්වයි,පා පැදි කරුවෙක් තනි රෝදයෙන් සිට ගෙන සිටියි ,3.35,test
  පා පැදියේ හදලය එක් අතකින් අල්ලාගෙන සිටියි ,පා පැදි කරුවෙක් තනි රෝදයෙන් සිට ගෙන සිටියි ,2.35,test
විවිධ වර්ග වලින් සමන්විත සතුන් කණ්ඩායමක් හිම තට්ටුවක් මත සිටියි,මුවෙකු කුකුලන් දෙස බලා සිටියි ,1.65,test
විවිධ වර්ග වලින් සමන්විත සතුන් කණ්ඩායමක් හිම තට්ටුවක් මත සිටියි,හිමේ මුව පැටියෙකු එහි සිටින පක්ෂීන් රංචුවක් දෙස බලා සිටියි,3.35,test
විවිධ වර්ග වලින් සමන්විත සතුන් කණ්ඩායමක් හිම තට්ටුවක් මත සිටියි,මිනිසාගේ මුහුණ බිජනක ස්වබාවයක්  ගනියි ,0.0,train
විවිධ වර්ග වලින් සමන්විත සතුන් කණ්ඩායමක් හිම තට්ටුවක් මත සිටියි,කදු කර  මුවෙක්  පිටි පසින් සිටින කළු කුං රැළ දෙස බලයි ,2.0,test
මුවෙකු කුකුලන් දෙස බලා සිටියි ,හිමේ මුව පැටියෙකු එහි සිටින පක්ෂීන් රංචුවක් දෙස බලා සිටියි,4.0,train
මුවෙකු කුකුලන් දෙස බලා සිටියි ,මිනිසාගේ මුහුණ බිජනක ස්වබාවයක්  ගනියි ,0.0,train
මුවෙකු කුකුලන් දෙස බලා සිටියි ,කදු කර  මුවෙක්  පිටි පසින් සිටින කළු කුං රැළ දෙස බලයි ,4.0,test
හිමේ මුව පැටියෙකු එහි සිටින පක්ෂීන් රංචුවක් දෙස බලා සිටියි,මිනිසාගේ මුහුණ බිජනක ස්වබාවයක්  ගනියි ,0.0,train
හිමේ මුව පැටියෙකු එහි සිටින පක්ෂීන් රංචුවක් දෙස බලා සිටියි,කදු කර  මුවෙක්  පිටි පසින් සිටින කළු කුං රැළ දෙස බලයි ,4.0,train
මිනිසාගේ මුහුණ බිජනක ස්වබාවයක්  ගනියි ,කදු කර  මුවෙක්  පිටි පසින් සිටින කළු කුං රැළ දෙස බලයි ,0.0,train
ක්‍රීඩිකාවක් අයිස් පොළොවක් මත ක්‍රීඩා කරයි,ක්‍රීඩිකාවක් හිම මත ලිස්සා යයි ,4.0,test
ක්‍රීඩිකාවක් අයිස් පොළොවක් මත ක්‍රීඩා කරයි,තරුණියක් අයිස් ස්කේටිං ක්‍රීඩාවේ නියැලෙයි,4.35,train
ක්‍රීඩිකාවක් අයිස් පොළොවක් මත ක්‍රීඩා කරයි,කුකුලන් සහ මුවන් හිම මත සිටියි ,0.0,train
ක්‍රීඩිකාවක් අයිස් පොළොවක් මත ක්‍රීඩා කරයි,වර්ණවත් ඇදුමින් සැරසුණු ක්‍රීඩිකාවක් රෝද සපත්තු මත් පැදගෙන යයි ,2.0,train
ක්‍රීඩිකාවක් හිම මත ලිස්සා යයි ,තරුණියක් අයිස් ස්කේටිං ක්‍රීඩාවේ නියැලෙයි,4.65,test
